0;54124;0;0,696021193;1,825289189;1,270439959
1;5915;5915;0,07606543;0,123223913;0,00937308
2;2688;5376;0,034567012;0,421158637;0,014558196
5;2481;12405;0,031905044;13,31496281;0,424814469
6;2308;13848;0,029680307;21,61289753;0,641477425
3;2139;6417;0,027507009;2,719093361;0,074794124
8;2062;16496;0,026516808;44,20876698;1,172275372
4;1897;7588;0,024394949;7,017028085;0,17118004
7;1817;12719;0,023366169;31,91083226;0,745633886
9;1136;10224;0,014608678;58,5067017;0,854705552
10;381;3810;0,004899565;74,80463643;0,366510204
11;314;3454;0,004037962;93,10257115;0,375944643
12;174;2088;0,002237597;113,4005059;0,253744606
13;123;1599;0,001581749;135,6984406;0,214640933
15;82;1230;0,0010545;186,29431;0,19644728
14;77;1078;0,000990201;159,9963753;0,15842855
16;11;176;0,000141457;214,5922448;0,030355632
19;11;209;0,000141457;311,4860489;0,044061965
17;9;153;0,000115738;244,8901795;0,028343042
22;6;132;7,71585E-05;426,3798531;0,032898834
18;5;90;6,42988E-05;277,1881142;0,017822851
26;2;52;2,57195E-05;607,571592;0,015626439
;77762;105059;;Variance:;7,114077082
;;Moyenne:;1,351032638;;
;;;;d=;0,024638907
