0;18259;0;0,93549544;0,022458519;0,021009842
1;632;632;0,032380367;0,722735187;0,02340243
4;343;1372;0,017573522;14,82356519;0,260502247
3;221;663;0,011322881;8,123288522;0,091979033
5;36;180;0,001844451;23,52384186;0,04338858
2;21;42;0,00107593;3,423011854;0,003682921
6;6;36;0,000307409;34,22411853;0,010520787
;19518;2925;;Variance:;0,45448584
;;Moyenne:;0,149861666;;
;;;;;
;;;;d=;0,012430494
